scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
LG1,1350001,1400000,1373709,3105,1614,12.9688,21.05,-0.2376,-0.0301,-0.0249
LG1,1400001,1450000,1422454,1613,765,5.6281,6.575,-0.0776,-0.0067,-0.0053
LG1,1450001,1500000,1478854,1952,970,17.6375,12.6437,0.1649,0.0237,0.02
LG1,1500001,1550000,1524651,3001,1641,12.5734,7.8641,0.2304,0.0168,0.0142
LG1,1550001,1600000,1568648,1906,1047,14.0187,4.0938,0.548,0.047,0.0401
LG1,1600001,1650000,1624012,3234,1701,22.2953,11.8859,0.3045,0.0379,0.027
LG1,1650001,1700000,1673143,3040,1747,22.2109,28.2578,-0.1198,-0.0206,-0.0159
LG1,1700001,1750000,1722837,2357,1227,25.2234,25.9734,-0.0146,-0.0043,-0.0029
LG1,1750001,1800000,1778010,3491,1862,65.3,25.4125,0.4397,0.1486,0.0948
LG1,1800001,1850000,1825551,4051,2127,28.5719,56.4719,-0.3281,-0.0805,-0.0549
LG1,1850001,1900000,1874414,3023,1616,23.4469,41.9219,-0.2826,-0.0923,-0.0631
LG1,1900001,1950000,1928642,1020,631,19.2266,26.8891,-0.1662,-0.1129,-0.0669
LG1,1950001,2000000,1981320,1769,916,20.8156,15.7906,0.1373,0.0215,0.0186
LG1,2000001,2050000,2025850,3383,1920,13.5016,29.7453,-0.3756,-0.0499,-0.0419
LG1,2050001,2100000,2074352,3252,1735,23.2266,31.8078,-0.1559,-0.0333,-0.0241
LG1,2100001,2150000,2123953,3389,1816,14.9141,15.3453,-0.0143,-0.0014,-0.0012
LG1,2150001,2200000,2178771,1836,1004,32.6,10.8969,0.499,0.0923,0.0682
LG1,2200001,2250000,2225587,2971,1831,125.4328,23.2047,0.6878,0.2331,0.155
LG1,2250001,2300000,2271474,2726,1460,58.8625,10.625,0.6942,0.2057,0.1372
LG1,2300001,2350000,2325037,3055,1640,10.9594,18.7781,-0.2629,-0.0567,-0.041
LG1,2350001,2400000,2374180,1961,993,16.8781,18.1125,-0.0353,-0.0088,-0.0065
LG1,2400001,2450000,2430167,1540,888,3.5875,7.0281,-0.3241,-0.0219,-0.017
LG1,2450001,2500000,2474892,3159,1752,11.8344,12.175,-0.0142,-0.0012,-0.0011
LG1,2500001,2550000,2524323,3488,1963,32.8359,37.2047,-0.0624,-0.0137,-0.0095
LG1,2550001,2600000,2574696,3286,1740,10.0469,27.35,-0.4627,-0.0627,-0.048
LG1,2600001,2650000,2625711,3482,1851,50.7969,21.9219,0.3971,0.0935,0.0749
LG1,2650001,2700000,2675450,3450,1750,18.6344,17.8031,0.0228,0.0036,0.0024
LG1,2700001,2750000,2718277,1249,652,31.9219,10.5625,0.5028,0.1139,0.0904
LG1,2750001,2800000,2772946,3577,1687,34.9656,19.7094,0.279,0.0566,0.0444
LG1,2800001,2850000,2827938,2739,1344,13.7906,14.1969,-0.0145,-0.0019,-0.0015
LG1,2850001,2900000,2875375,3402,1756,22.3047,23.9953,-0.0365,-0.0055,-0.0045
LG1,2900001,2950000,2922722,2926,1803,38.2172,22.8078,0.2525,0.0458,0.0376
LG1,2950001,3000000,2973759,2780,1498,10.2719,46.225,-0.6364,-0.1488,-0.0902
LG1,3000001,3050000,3025871,3166,1713,20.7141,8.8578,0.4009,0.0399,0.0309
LG1,3050001,3100000,3074357,3181,1689,15.8734,27.1078,-0.2614,-0.0407,-0.0289
LG1,3100001,3150000,3126897,2909,1559,18.9531,16.6375,0.0651,0.0091,0.0065
LG1,3150001,3200000,3177040,3293,1780,13.9,16.8531,-0.096,-0.0097,-0.0083
LG1,3200001,3250000,3223839,3409,1708,22.7234,14.1328,0.2331,0.0316,0.0251
LG1,3250001,3300000,3276149,3165,1621,68.6547,22.0797,0.5133,0.1205,0.0927
LG1,3300001,3350000,3324079,3247,1534,7.6062,10.8844,-0.1773,-0.0122,-0.0102
LG1,3350001,3400000,3373847,2440,1196,1.225,1.0844,0.0609,0.0007,0.0006
LG1,3400001,3450000,3414195,1847,830,7.175,10.8031,-0.2018,-0.0228,-0.0176
LG1,3450001,3500000,3479263,2581,1334,16.3906,7.4219,0.3766,0.0276,0.0241
LG1,3500001,3550000,3524353,3412,1812,28.85,21.8938,0.1371,0.0175,0.0142
LG1,3550001,3600000,3573892,3435,1725,20.2406,13.75,0.191,0.0221,0.0181
LG1,3600001,3650000,3622110,2876,1379,13.5547,17.5578,-0.1287,-0.0159,-0.0132
LG1,3650001,3700000,3676019,2998,1401,14.7813,15.8219,-0.034,-0.0053,-0.0033
LG1,3700001,3750000,3725997,3534,1918,48.1563,22.0781,0.3713,0.0767,0.0551
LG1,3750001,3800000,3776345,4073,2354,35.7266,53.6203,-0.2003,-0.0497,-0.0356
LG1,3800001,3850000,3822576,3711,1708,41.3984,27.9109,0.1946,0.0468,0.0321
LG1,3850001,3900000,3876332,3636,1844,10.5172,16.5359,-0.2225,-0.0187,-0.0149
LG1,3900001,3950000,3925836,3644,1776,30.2656,58.6375,-0.3191,-0.0937,-0.0558
LG1,3950001,4000000,3974418,3490,1758,53.0219,18.0906,0.4912,0.1055,0.0773
LG1,4000001,4050000,4023946,3525,1911,26.5719,112.9437,-0.6191,-0.3197,-0.1632
LG1,4050001,4100000,4072327,3513,1859,38.8328,49.0641,-0.1164,-0.0386,-0.024
LG1,4100001,4150000,4131278,1877,1103,4.4688,5.35,-0.0898,-0.0039,-0.0036
LG1,4150001,4200000,4175135,3255,1906,10.6937,10.5125,0.0085,0.0011,0.0008
LG1,4200001,4250000,4225026,3536,1882,12.6766,23.8422,-0.3058,-0.0501,-0.0399
LG1,4250001,4300000,4275602,3957,2140,35.7297,51.7578,-0.1832,-0.05,-0.0321
LG1,4300001,4350000,4328632,2543,1295,31.7344,29.0156,0.0448,0.0248,0.0133
LG1,4350001,4400000,4373060,3918,2245,74.9047,11.8047,0.7277,0.2805,0.1802
LG1,4400001,4450000,4425014,3177,1833,135.0469,17.5438,0.7701,0.3069,0.2035
LG1,4450001,4500000,4474103,3666,1978,46.4125,31.0594,0.1982,0.0642,0.038
LG1,4500001,4550000,4525512,3521,1627,31.5828,6.8578,0.6432,0.0866,0.0673
LG1,4550001,4600000,4572462,3487,1942,32.4344,28.0812,0.0719,0.0152,0.0108
LG1,4600001,4650000,4625012,4323,2441,66.4422,68.3984,-0.0145,-0.0047,-0.0034
LG1,4650001,4700000,4679339,3600,1991,56.7078,53.7609,0.0267,0.0086,0.0059
LG1,4700001,4750000,4723448,4328,2612,42.2453,29.3578,0.18,0.0175,0.0155
LG1,4750001,4800000,4777241,2070,1096,28.4875,13.2781,0.3642,0.1321,0.0971
LG1,4800001,4850000,4834968,1882,930,21.4922,18.1703,0.0838,0.0265,0.0184
LG1,4850001,4900000,4870571,3519,1911,26.6469,27.0,-0.0066,-0.0009,-0.0007
LG1,4900001,4950000,4930736,2809,1643,79.3828,12.4422,0.729,0.3293,0.1829
LG1,4950001,5000000,4967116,1498,801,29.9875,19.0094,0.2241,0.0966,0.0695
LG1,5000001,5050000,5024757,3921,2243,86.1734,22.1203,0.5915,0.2243,0.1559
LG1,5050001,5100000,5073417,4175,2560,42.2703,41.0703,0.0144,0.0033,0.0026
LG1,5100001,5150000,5123906,3918,2119,53.9344,30.5688,0.2765,0.0597,0.0434
LG1,5150001,5200000,5172213,3050,1657,55.0156,60.5125,-0.0476,-0.02,-0.013
LG1,5200001,5250000,5236222,2013,956,11.7672,11.4016,0.0158,0.0036,0.0027
LG1,5250001,5300000,5278689,3352,1954,65.7234,58.7328,0.0562,0.0274,0.0178
LG1,5300001,5350000,5322364,3535,2092,53.4609,31.5984,0.257,0.1196,0.0826
LG1,5350001,5400000,5382959,2920,1630,55.7406,48.5594,0.0689,0.0515,0.0351
LG1,5400001,5450000,5423492,3919,2208,102.1344,41.1,0.4261,0.2828,0.1853
LG1,5450001,5500000,5477051,2825,1427,54.0344,15.8375,0.5467,0.2682,0.1891
LG1,5500001,5550000,5526406,4138,2361,55.6563,29.2625,0.3108,0.0922,0.0754
LG1,5550001,5600000,5573502,4174,2187,33.6812,22.9188,0.1902,0.0473,0.0342
LG1,5600001,5650000,5620729,3180,1677,35.4641,13.5953,0.4458,0.3111,0.0426
LG1,5650001,5700000,5675806,3807,1944,56.6734,25.0078,0.3877,0.1089,0.0792
LG1,5700001,5750000,5723370,3213,1632,30.8375,18.4719,0.2508,0.0459,0.0349
LG1,5750001,5800000,5779001,2926,1035,6.1219,10.35,-0.2567,-0.0294,-0.0166
LG1,5800001,5850000,5823802,4000,1876,28.1547,20.9484,0.1468,0.0314,0.021
LG1,5850001,5900000,5877935,3239,1399,59.5484,15.6609,0.5835,0.266,0.1787
LG1,5900001,5950000,5926138,3206,1289,48.7422,40.7016,0.0899,0.0426,0.0307
LG1,5950001,6000000,5977868,3059,1353,45.2313,20.0375,0.386,0.2815,0.1382
LG1,6000001,6050000,6020087,2937,1555,47.1891,27.9578,0.2559,0.1065,0.0747
LG1,6050001,6100000,6079250,2182,1131,37.9422,16.2359,0.4006,0.2544,0.1527
LG1,6100001,6150000,6137548,2058,961,44.4406,14.7094,0.5026,0.3295,0.1981
LG1,6150001,6200000,6166131,1983,1020,57.0609,29.9578,0.3115,0.23,0.1022
LG1,6200001,6250000,6219293,569,226,7.4859,12.3672,-0.2459,-0.2634,-0.1138
LG1,6250001,6300000,6282827,1762,697,35.6125,3.375,0.8269,0.2587,0.1759
LG1,6300001,6350000,6322545,3155,1825,97.3547,18.3641,0.6826,0.3274,0.2421
LG1,6350001,6400000,6379771,2643,1417,36.4406,21.2125,0.2641,0.1351,0.0866
LG1,6400001,6450000,6424357,3430,1776,30.75,33.9063,-0.0488,-0.0225,-0.0123
LG1,6450001,6500000,6465219,1736,937,22.4281,19.1687,0.0784,0.0638,0.0343
LG1,6500001,6550000,6520316,2054,933,25.6156,27.9688,-0.0439,-0.0385,-0.0149
LG1,6550001,6600000,6569117,2931,1433,28.3234,54.6547,-0.3173,-0.5446,-0.1358
LG1,6600001,6650000,6625546,3834,2026,35.8406,44.7938,-0.111,-0.0479,-0.0296
LG1,6650001,6700000,6675682,4273,2219,91.575,20.2531,0.6378,0.4376,0.1453
LG1,6700001,6750000,6727841,2793,1679,31.1438,33.925,-0.0427,-0.0196,-0.0114
LG1,6750001,6800000,6776727,4805,2428,54.725,61.5781,-0.0589,-0.0199,-0.0146
LG1,6800001,6850000,6824391,3521,1585,52.4875,25.6,0.3443,0.1613,0.0998
LG1,6850001,6900000,6870371,4688,2357,139.175,38.6062,0.5657,0.3238,0.1928
LG1,6900001,6950000,6928938,2559,1174,14.0266,20.8078,-0.1947,-0.0697,-0.0367
LG1,6950001,7000000,6978793,2207,1250,27.9359,38.1703,-0.1548,-0.0834,-0.0474
LG1,7000001,7050000,7032145,3347,1474,52.0266,13.9297,0.5776,0.1805,0.1142
LG1,7050001,7100000,7075771,3815,1853,86.1953,21.1078,0.6066,0.174,0.1478
LG1,7100001,7150000,7118988,3176,1553,24.9984,34.5172,-0.1599,-0.0688,-0.0462
LG1,7150001,7200000,7174352,3859,1877,36.2828,24.8609,0.1868,0.0742,0.044
LG1,7200001,7250000,7222846,1865,786,9.5797,5.3266,0.2853,0.0525,0.0288
LG1,7250001,7300000,7278851,2747,1449,37.7,38.4969,-0.0105,-0.0075,-0.0037
LG1,7300001,7350000,7328947,3727,2275,40.1141,30.9547,0.1289,0.0638,0.034
LG1,7350001,7400000,7371167,4333,2309,49.7844,30.4687,0.2407,0.1221,0.0711
LG1,7400001,7450000,7427940,3150,1706,50.9031,55.2219,-0.0407,-0.0218,-0.0127
LG1,7450001,7500000,7473825,5238,2179,51.0516,35.6641,0.1774,0.1019,0.0434
LG1,7500001,7550000,7514507,3524,1385,36.7422,33.2359,0.0501,0.0481,0.023
LG1,7550001,7600000,7583380,1981,1053,12.7656,7.8812,0.2366,0.1019,0.0463
LG1,7600001,7650000,7631202,2464,1164,27.8297,25.7953,0.0379,0.037,0.019
LG1,7650001,7700000,7678204,5229,2570,43.2969,46.9875,-0.0409,-0.0134,-0.0075
LG1,7700001,7750000,7726996,4900,2421,32.1469,24.7344,0.1303,0.0229,0.013
LG1,7750001,7800000,7765153,3331,1439,7.5203,25.7203,-0.5475,24.6571,-0.0768
LG1,7800001,7850000,7835206,3554,1652,45.9406,23.9,0.3156,0.2208,0.0996
LG1,7850001,7900000,7875682,2423,1102,35.6703,22.3891,0.2288,0.1016,0.0612
LG1,7900001,7950000,7925929,4898,2238,42.8563,26.3219,0.239,0.0611,0.0357
LG1,7950001,8000000,7974686,5365,2168,110.2031,49.1469,0.3832,0.2501,0.11
LG1,8000001,8050000,8026696,3587,1407,30.3562,16.4156,0.2981,0.1562,0.0511
LG1,8050001,8100000,8076178,4431,1986,30.6063,26.6125,0.0698,0.0247,0.0131
LG1,8100001,8150000,8123019,2819,1196,26.4844,14.1687,0.3029,0.1069,0.0815
LG1,8150001,8200000,8176870,2053,1030,39.0219,17.7406,0.3749,0.193,0.1175
LG1,8200001,8250000,8224836,3655,1909,113.8438,22.8812,0.6653,0.4456,0.3024
LG1,8250001,8300000,8272362,3054,1371,52.6688,20.1187,0.4472,0.2601,0.1724
LG1,8300001,8350000,8328475,3027,1519,31.3266,27.4641,0.0657,0.0167,0.0114
LG1,8350001,8400000,8370101,3285,1456,61.0094,10.625,0.7034,0.2303,0.1382
LG1,8400001,8450000,8430292,3446,1571,35.9734,15.7422,0.3912,0.1062,0.0522
LG1,8450001,8500000,8477162,4101,1631,55.5109,53.8016,0.0156,0.0128,0.0065
LG1,8500001,8550000,8515699,2566,1179,45.6437,11.0875,0.6091,0.2799,0.1929
LG1,8550001,8600000,8583219,2503,1410,37.5031,21.6688,0.2676,0.0772,0.0572
LG1,8600001,8650000,8625366,3632,1521,28.4375,37.6813,-0.1398,-0.0382,-0.0188
LG1,8650001,8700000,8681773,4633,2411,123.4672,22.0234,0.6973,0.196,0.1453
LG1,8700001,8750000,8724632,5999,2882,110.1953,23.5266,0.6481,0.2486,0.123
LG1,8750001,8800000,8771320,3183,1664,56.4422,48.2797,0.0779,0.0337,0.0186
LG1,8800001,8850000,8826697,5056,2203,42.0703,100.5328,-0.41,-0.2403,-0.1249
LG1,8850001,8900000,8874054,5705,2062,55.0797,34.5828,0.2286,0.0786,0.0505
LG1,8900001,8950000,8922978,3539,1496,43.4813,15.5031,0.4743,0.1873,0.1119
LG1,8950001,9000000,8981643,3501,1726,45.7234,35.0391,0.1323,0.0676,0.0324
LG1,9000001,9050000,9021779,2980,1583,90.0313,26.4219,0.5462,0.2817,0.1563
LG1,9050001,9100000,9076072,3980,1804,58.9484,30.3734,0.3199,0.1536,0.0724
LG1,9100001,9150000,9119535,3835,1582,94.1297,11.6047,0.7805,0.3807,0.192
LG1,9150001,9200000,9177883,3864,1807,64.3797,33.0891,0.321,0.0908,0.0609
LG1,9200001,9250000,9225492,4665,1903,36.3469,28.7281,0.1171,0.0269,0.0194
LG1,9250001,9300000,9273771,3040,1129,22.8391,25.5984,-0.057,-0.0365,-0.0152
LG1,9300001,9350000,9319009,3366,1773,54.075,19.8719,0.4625,0.2968,0.1181
LG1,9350001,9400000,9366479,2421,1351,38.5531,16.35,0.4044,0.3091,0.166
LG1,9400001,9450000,9429123,2483,1218,36.0078,19.0234,0.3086,0.1626,0.0902
LG1,9450001,9500000,9476327,5504,3015,58.6359,66.9578,-0.0663,-0.0344,-0.0207
LG1,9500001,9550000,9520417,3405,1934,63.4844,46.7531,0.1518,0.0876,0.0524
LG1,9550001,9600000,9569521,3138,1276,24.0984,29.7141,-0.1044,-0.0504,-0.0215
LG1,9600001,9650000,9629248,3578,1341,28.6187,25.4531,0.0585,0.047,0.0148
LG1,9650001,9700000,9674941,3619,1713,35.5938,28.7375,0.1066,0.0622,0.0307
LG1,9700001,9750000,9719589,4222,2075,50.0156,39.9156,0.1123,0.0728,0.0297
LG1,9750001,9800000,9780031,3622,1642,36.0891,18.2141,0.3292,0.0575,0.0433
LG1,9800001,9850000,9826177,5782,2775,123.9906,112.5313,0.0484,0.035,0.0153
LG1,9850001,9900000,9874137,4268,2271,71.3359,36.3953,0.3243,0.1668,0.1077
LG1,9900001,9950000,9926129,5126,2711,72.1344,29.5875,0.4183,0.1849,0.1014
LG1,9950001,10000000,9977162,4778,2369,74.3297,32.0047,0.398,0.2043,0.101
LG1,10000001,10050000,10025657,4842,2340,167.8297,38.0953,0.63,0.4288,0.1844
LG1,10050001,10100000,10075422,4105,1879,29.1891,48.5234,-0.2488,-0.0589,-0.0392
LG1,10100001,10150000,10124899,5989,2247,24.3391,15.6672,0.2168,0.0206,0.0154
LG1,10150001,10200000,10176432,3510,1653,35.7437,35.6906,0.0007,0.0003,0.0002
LG1,10200001,10250000,10225175,4786,2486,69.3953,36.7234,0.3079,0.1218,0.0764
LG1,10250001,10300000,10276317,5088,2610,150.8422,33.5016,0.6365,0.4128,0.2705
LG1,10300001,10350000,10325178,4601,2677,83.1828,22.7547,0.5704,0.1593,0.1258
LG1,10350001,10400000,10375731,4643,2792,104.0031,64.2875,0.236,0.0867,0.0676
LG1,10400001,10450000,10417177,3041,1886,27.7016,47.2703,-0.261,-0.0638,-0.0509
LG1,10450001,10500000,10469936,2967,1622,33.4781,30.5625,0.0455,0.0115,0.0096
LG1,10500001,10550000,10525773,4979,2837,39.2266,34.1328,0.0694,0.0126,0.0106
LG1,10550001,10600000,10572957,5399,2896,43.6141,35.2797,0.1056,0.0219,0.0163
LG1,10600001,10650000,10624669,4842,2511,74.2562,39.3125,0.3077,0.0946,0.0578
LG1,10650001,10700000,10672334,4013,2049,54.7078,37.5578,0.1859,0.0465,0.0309
LG1,10700001,10750000,10724920,4003,2204,81.8125,26.8562,0.5057,0.1441,0.0837
LG1,10750001,10800000,10776819,4046,1897,27.2328,16.2016,0.254,0.0443,0.0282
LG1,10800001,10850000,10824229,5494,2793,108.2313,36.0187,0.5006,0.1396,0.0933
LG1,10850001,10900000,10876309,4380,2338,139.2469,30.5094,0.6406,0.3332,0.1949
LG1,10900001,10950000,10925946,4453,2493,100.8969,115.3125,-0.0667,-0.0326,-0.0164
LG1,10950001,11000000,10975928,4231,2249,72.0406,31.3594,0.3934,0.1072,0.0715
LG1,11000001,11050000,11019293,3566,1871,79.3859,51.8047,0.2102,0.0858,0.062
LG1,11050001,11100000,11080510,3567,1772,66.1625,24.7656,0.4553,0.1506,0.0935
LG1,11100001,11150000,11123817,4665,2448,85.85,51.7719,0.2476,0.0768,0.0507
LG1,11150001,11200000,11172739,3700,1947,28.8625,19.4875,0.1939,0.0237,0.0174
LG1,11200001,11250000,11223056,2533,1401,10.2703,14.8359,-0.1819,-0.0216,-0.015
LG1,11250001,11300000,11276672,3499,1778,18.9141,19.8703,-0.0247,-0.0038,-0.0029
LG1,11300001,11350000,11326512,4356,2135,55.5531,45.8375,0.0958,0.0296,0.0186
LG1,11350001,11400000,11374032,4389,2263,42.4609,26.9734,0.2231,0.0447,0.0301
LG1,11400001,11450000,11421642,2926,1479,28.4,25.9969,0.0442,0.0127,0.0094
LG1,11450001,11500000,11484261,1609,841,55.4375,41.9156,0.1389,0.2836,0.1102
LG1,11500001,11550000,11524735,3884,1531,41.0531,34.3563,0.0888,0.0527,0.029
LG1,11550001,11600000,11576138,3643,1950,43.6781,42.275,0.0163,0.0054,0.0036
LG1,11600001,11650000,11625819,4041,2013,27.15,19.5094,0.1638,0.0246,0.0157
LG1,11650001,11700000,11674350,4100,2456,121.3937,37.4312,0.5286,0.1998,0.1307
LG1,11700001,11750000,11720248,3077,1643,37.5453,47.3047,-0.115,-0.0521,-0.0317
LG1,11750001,11800000,11778339,3180,1820,38.7719,41.5,-0.034,-0.0106,-0.0074
LG1,11800001,11850000,11823963,3070,1860,47.8172,43.7078,0.0449,0.0141,0.0089
LG1,11850001,11900000,11873241,4576,2725,94.9516,64.5359,0.1907,0.0797,0.0495
LG1,11900001,11950000,11922767,4252,2650,88.2969,46.4594,0.3105,0.1007,0.0772
LG1,11950001,12000000,11973575,4084,2505,131.5984,27.5703,0.6536,0.2351,0.1835
LG1,12000001,12050000,12025048,2568,1595,18.35,2.4656,0.7631,0.0707,0.0577
LG1,12050001,12100000,12073685,3271,1748,28.1688,18.6469,0.2034,0.0355,0.0266
LG1,12100001,12150000,12124498,2435,1376,76.8813,10.9969,0.7497,0.2323,0.1576
LG1,12150001,12200000,12173984,2815,1661,48.3406,14.6406,0.5351,0.1329,0.0861
LG1,12200001,12250000,12232823,1841,1018,35.2406,6.8562,0.6743,0.2338,0.1649
LG1,12250001,12300000,12274655,4266,2655,52.3703,53.3016,-0.0088,-0.0017,-0.0013
LG1,12300001,12350000,12324080,3529,2194,30.6031,29.1406,0.0245,0.0053,0.004
LG1,12350001,12400000,12375243,3470,1899,24.6641,19.7703,0.1101,0.0167,0.014
LG1,12400001,12450000,12421689,3212,1836,98.9344,36.1719,0.4645,0.293,0.1797
LG1,12450001,12500000,12477496,3627,1909,48.6203,67.1453,-0.16,-0.0357,-0.0297
LG1,12500001,12550000,12522716,4084,2258,34.5172,45.4516,-0.1367,-0.0436,-0.0258
LG1,12550001,12600000,12574331,3502,1798,17.7797,18.3547,-0.0159,-0.0021,-0.0017
LG1,12600001,12650000,12625413,2853,1334,5.6047,4.6859,0.0893,0.0045,0.0041
LG1,12650001,12700000,12675248,2470,1070,3.5578,6.2391,-0.2737,-0.0161,-0.0134
LG1,12700001,12750000,12723978,2702,1074,5.0625,9.7125,-0.3147,-0.0206,-0.0162
LG1,12750001,12800000,12768699,2333,1181,22.0844,9.9812,0.3774,0.05,0.0368
LG1,12800001,12850000,12828078,3187,1450,20.8484,33.0828,-0.2269,-0.0605,-0.0433
LG1,12850001,12900000,12875747,4741,2260,48.05,40.8,0.0816,0.0175,0.0136
LG1,12900001,12950000,12917096,3206,1808,23.425,51.8219,-0.3774,-0.1007,-0.0695
LG1,12950001,13000000,12976662,3662,1954,52.2469,26.9594,0.3193,0.0662,0.0484
LG1,13000001,13050000,13023254,3204,1705,9.5859,23.9609,-0.4285,-0.0559,-0.042
LG1,13050001,13100000,13074687,3205,1706,19.7656,8.4312,0.402,0.0514,0.0432
LG1,13100001,13150000,13124394,3820,2148,24.75,19.7594,0.1121,0.018,0.0142
LG1,13150001,13200000,13176541,2685,1551,6.2391,3.9391,0.226,0.0102,0.0085
LG1,13200001,13250000,13228862,3111,1402,15.3656,15.7813,-0.0133,-0.0019,-0.0014
LG1,13250001,13300000,13275619,3901,1895,16.2328,35.1078,-0.3676,-0.0615,-0.0395
LG1,13300001,13350000,13324472,3432,1911,22.9016,29.0484,-0.1183,-0.0178,-0.0142
LG1,13350001,13400000,13375664,2796,1500,14.2703,22.4516,-0.2228,-0.0311,-0.0235
LG1,13400001,13450000,13425823,3186,1631,5.8125,10.9875,-0.308,-0.0202,-0.0156
LG1,13450001,13500000,13474885,3912,1816,13.5719,11.3875,0.0875,0.0065,0.0048
LG1,13500001,13550000,13524999,3586,1796,11.2766,21.4641,-0.3112,-0.0311,-0.023
LG1,13550001,13600000,13575245,3352,1689,26.8531,18.9219,0.1733,0.0243,0.0184
LG1,13600001,13650000,13624985,3012,1472,17.0906,6.4531,0.4518,0.0314,0.0255
LG1,13650001,13700000,13674899,3213,1653,20.8719,13.9688,0.1981,0.0229,0.0187
LG1,13700001,13750000,13723406,2868,1464,8.65,7.6844,0.0591,0.0036,0.003
LG1,13750001,13800000,13775935,3427,1934,18.6453,53.2266,-0.4812,-0.1283,-0.0781
LG1,13800001,13850000,13825435,3250,1827,22.2422,23.1359,-0.0197,-0.0037,-0.0024
LG1,13850001,13900000,13873454,3655,1779,17.5234,27.2922,-0.218,-0.0337,-0.0229
LG1,13900001,13950000,13921796,2712,1439,28.0531,28.1156,-0.0011,-0.0002,-0.0002
LG1,13950001,14000000,13976754,3637,1850,64.9047,26.6891,0.4172,0.1127,0.0812
LG1,14000001,14050000,14023695,3539,1979,49.5641,37.6234,0.137,0.031,0.0205
LG1,14050001,14100000,14079860,2612,1389,6.2391,12.5453,-0.3357,-0.0345,-0.0271
LG1,14100001,14150000,14125033,3197,1461,10.8531,16.6938,-0.212,-0.0229,-0.0185
LG1,14150001,14200000,14174677,2570,1246,12.7922,19.1641,-0.1994,-0.0368,-0.0274
LG1,14200001,14250000,14223494,3473,1804,17.6719,13.6313,0.1291,0.0157,0.012
LG1,14250001,14300000,14275170,3649,1885,30.6031,16.9594,0.2869,0.0399,0.0305
LG1,14300001,14350000,14325613,3603,1815,29.1641,25.0859,0.0752,0.0165,0.0116
LG1,14350001,14400000,14372562,3404,1611,10.3266,19.3234,-0.3034,-0.026,-0.0211
LG1,14400001,14450000,14426422,2998,1522,5.8156,25.7156,-0.6311,-0.0691,-0.0528
LG1,14450001,14500000,14475096,2704,1363,9.4188,3.0031,0.5165,0.0247,0.0201
LG1,14500001,14550000,14524957,2799,1330,5.7359,5.9016,-0.0142,-0.0007,-0.0006
LG1,14550001,14600000,14572531,3122,1616,17.8656,18.4812,-0.0169,-0.002,-0.0015
LG1,14600001,14650000,14624385,3812,1971,42.3719,19.8062,0.3629,0.0729,0.0552
LG1,14650001,14700000,14675407,3178,1581,15.5813,14.2844,0.0434,0.005,0.0038
