scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
LG1,3150001,3200000,3177040,3293,1738,14.4208,11.9833,0.0923,0.0082,0.0069
LG1,3200001,3250000,3223839,3409,1647,16.4188,20.0104,-0.0986,-0.0146,-0.0115
LG1,3250001,3300000,3276149,3165,1642,69.0823,19.9135,0.5525,0.1246,0.0925
LG1,3300001,3350000,3324079,3247,1527,7.6323,8.176,-0.0344,-0.0022,-0.0019
LG1,3350001,3400000,3373847,2440,1241,1.2854,1.7437,-0.1513,-0.0025,-0.0022
LG1,3400001,3450000,3414195,1847,838,4.3833,7.4437,-0.2588,-0.0194,-0.0173
LG1,3450001,3500000,3479263,2581,1350,12.6833,6.6625,0.3112,0.0197,0.0179
LG1,3500001,3550000,3524353,3412,1795,18.1896,18.0354,0.0043,0.0005,0.0004
LG1,3550001,3600000,3573892,3435,1640,15.6708,10.5187,0.1967,0.0189,0.0165
LG1,3600001,3650000,3622110,2876,1406,10.2063,9.2771,0.0477,0.0038,0.0035
LG1,3650001,3700000,3676019,2998,1481,13.5292,7.1896,0.306,0.0365,0.0305
LG1,3700001,3750000,3725997,3534,1956,37.3219,21.7698,0.2632,0.0499,0.039
LG1,3750001,3800000,3776345,4073,2276,37.9948,27.2115,0.1654,0.0313,0.0248
LG1,3800001,3850000,3822576,3711,1730,19.7656,21.2781,-0.0369,-0.0065,-0.0051
LG1,3850001,3900000,3876332,3636,1942,7.75,10.8417,-0.1663,-0.0103,-0.0091
LG1,3900001,3950000,3925836,3644,1801,24.8729,22.6042,0.0478,0.0078,0.0062
LG1,3950001,4000000,3974418,3490,1814,35.6063,14.925,0.4093,0.0718,0.0607
LG1,4000001,4050000,4023946,3525,1944,35.6208,21.6333,0.2443,0.0469,0.0352
LG1,4050001,4100000,4072327,3513,1842,45.0042,20.0792,0.383,0.0928,0.0653
LG1,4100001,4150000,4131278,1877,1123,4.1792,4.1646,0.0017,0.0001,0.0001
LG1,4150001,4200000,4175135,3255,1848,7.9542,8.1063,-0.0095,-0.001,-0.0008
LG1,4200001,4250000,4225026,3536,1837,10.4521,12.7583,-0.0994,-0.0112,-0.0089
LG1,4250001,4300000,4275602,3957,2071,30.8448,55.1802,-0.2829,-0.0891,-0.0653
LG1,4300001,4350000,4328632,2543,1358,26.749,24.5927,0.042,0.0198,0.0145
LG1,4350001,4400000,4373060,3918,2238,42.8229,18.7958,0.3899,0.1381,0.0992
LG1,4400001,4450000,4425014,3177,1723,13.9917,11.025,0.1186,0.0138,0.0108
LG1,4450001,4500000,4474103,3666,1968,24.5417,32.1729,-0.1346,-0.0397,-0.0285
LG1,4500001,4550000,4525512,3521,1591,20.4312,16.3313,0.1115,0.0162,0.0131
LG1,4550001,4600000,4572462,3487,1881,15.0188,26.2646,-0.2724,-0.0475,-0.0397
LG1,4600001,4650000,4625012,4323,2283,36.8458,54.5208,-0.1935,-0.049,-0.0368
LG1,4650001,4700000,4679339,3600,1914,47.5438,57.9979,-0.0991,-0.033,-0.0234
LG1,4700001,4750000,4723448,4328,2552,24.7281,26.299,-0.0308,-0.0023,-0.0021
LG1,4750001,4800000,4777241,2070,1044,24.85,14.9063,0.2501,0.0979,0.0797
LG1,4800001,4850000,4834968,1882,863,12.7781,15.7635,-0.1046,-0.0287,-0.0223
LG1,4850001,4900000,4870571,3519,1902,19.4219,105.5198,-0.6891,-0.219,-0.1529
LG1,4900001,4950000,4930736,2809,1368,24.5125,10.6708,0.3934,0.1161,0.0879
LG1,4950001,5000000,4967116,1498,695,22.6146,14.7667,0.2099,0.0781,0.0603
LG1,5000001,5050000,5024757,3921,1716,38.3,18.8458,0.3404,0.0929,0.077
LG1,5050001,5100000,5073417,4175,2393,33.9354,43.7875,-0.1268,-0.0307,-0.0254
LG1,5100001,5150000,5123906,3918,2230,25.7563,39.6979,-0.213,-0.0401,-0.0344
LG1,5150001,5200000,5172213,3050,1592,33.7792,71.3438,-0.3573,-0.1723,-0.1129
LG1,5200001,5250000,5236222,2013,937,10.8802,8.0406,0.1501,0.0332,0.0259
LG1,5250001,5300000,5278689,3352,1978,58.7333,70.1542,-0.0886,-0.0487,-0.0331
LG1,5300001,5350000,5322364,3535,2046,35.7667,72.8625,-0.3415,-0.2943,-0.158
LG1,5350001,5400000,5382959,2920,1641,51.3344,51.1427,0.0019,0.0015,0.001
LG1,5400001,5450000,5423492,3919,2126,70.8646,53.6479,0.1383,0.1077,0.0803
LG1,5450001,5500000,5477051,2825,1349,24.4531,18.2823,0.1444,0.0616,0.0421
LG1,5500001,5550000,5526406,4138,2149,22.8052,21.099,0.0389,0.0075,0.0058
LG1,5550001,5600000,5573502,4174,1933,19.4844,17.9615,0.0407,0.0088,0.0068
LG1,5600001,5650000,5620729,3180,1636,20.0521,19.6,0.0114,0.0053,0.0019
LG1,5650001,5700000,5675806,3807,1892,41.9354,30.7021,0.1546,0.0434,0.0374
LG1,5700001,5750000,5723370,3213,1491,16.7708,23.4312,-0.1657,-0.0293,-0.0249
LG1,5750001,5800000,5779001,2926,1136,10.25,6.6708,0.2115,0.0248,0.0193
LG1,5800001,5850000,5823802,4000,1863,27.9135,22.6344,0.1044,0.0255,0.0205
LG1,5850001,5900000,5877935,3239,1363,38.2344,17.8156,0.3643,0.1459,0.1036
LG1,5900001,5950000,5926138,3206,1314,43.7813,45.5688,-0.02,-0.0115,-0.0089
LG1,5950001,6000000,5977868,3059,1333,36.7969,32.7594,0.058,0.0556,0.0277
LG1,6000001,6050000,6020087,2937,1505,41.2521,39.7083,0.0191,0.0069,0.005
LG1,6050001,6100000,6079250,2182,999,38.274,14.7344,0.4441,0.2759,0.2098
LG1,6100001,6150000,6137548,2058,1005,41.5208,17.2271,0.4135,0.2823,0.1904
LG1,6150001,6200000,6166131,1983,1076,57.0865,28.926,0.3274,0.224,0.1457
LG1,6200001,6250000,6219293,569,249,5.3094,5.5344,-0.0207,-0.0096,-0.0055
LG1,6250001,6300000,6282827,1762,710,38.2781,5.0615,0.7664,0.2609,0.1743
LG1,6300001,6350000,6322545,3155,1623,40.2302,18.4323,0.3716,0.1285,0.0958
LG1,6350001,6400000,6379771,2643,1179,24.5792,20.2625,0.0963,0.0478,0.0325
LG1,6400001,6450000,6424357,3430,1667,31.3104,33.4562,-0.0331,-0.0156,-0.0107
LG1,6450001,6500000,6465219,1736,968,28.3479,23.0625,0.1028,0.1013,0.0711
LG1,6500001,6550000,6520316,2054,969,25.55,25.9083,-0.007,-0.0057,-0.0029
LG1,6550001,6600000,6569117,2931,1509,30.3531,48.0073,-0.2253,-0.3058,-0.1439
LG1,6600001,6650000,6625546,3834,2025,40.8604,23.9021,0.2619,0.0977,0.0749
LG1,6650001,6700000,6675682,4273,1867,87.4052,12.4219,0.7511,0.4846,0.1703
LG1,6700001,6750000,6727841,2793,1745,32.0948,40.0427,-0.1102,-0.0538,-0.0385
LG1,6750001,6800000,6776727,4805,2374,40.7552,59.3427,-0.1857,-0.0569,-0.0422
LG1,6800001,6850000,6824391,3521,1700,31.0906,69.6198,-0.3826,-0.3344,-0.2019
LG1,6850001,6900000,6870371,4688,2649,100.5521,72.7021,0.1607,0.1179,0.0812
LG1,6900001,6950000,6928938,2559,1279,15.8,15.6646,0.0043,0.0013,0.001
LG1,6950001,7000000,6978793,2207,1274,43.0948,24.1885,0.281,0.1323,0.0951
LG1,7000001,7050000,7032145,3347,1445,33.5479,47.9146,-0.1764,-0.0746,-0.0509
LG1,7050001,7100000,7075771,3815,1888,84.6396,85.6146,-0.0057,-0.0028,-0.0021
LG1,7100001,7150000,7118988,3176,1586,25.0083,34.0583,-0.1532,-0.0751,-0.0525
LG1,7150001,7200000,7174352,3859,1847,33.151,25.6094,0.1283,0.0564,0.0307
LG1,7200001,7250000,7222846,1865,764,8.9156,5.6885,0.221,0.0427,0.0338
LG1,7250001,7300000,7278851,2747,1414,24.4292,47.3979,-0.3198,-0.2817,-0.1306
LG1,7300001,7350000,7328947,3727,2112,28.2125,37.2042,-0.1375,-0.0659,-0.0397
LG1,7350001,7400000,7371167,4333,2409,53.6635,39.8219,0.1481,0.0984,0.0565
LG1,7400001,7450000,7427940,3150,1668,40.0698,38.076,0.0255,0.0124,0.0091
LG1,7450001,7500000,7473825,5238,2292,53.7802,30.674,0.2736,0.1584,0.1029
LG1,7500001,7550000,7514507,3524,1446,32.1542,35.1479,-0.0445,-0.055,-0.0243
LG1,7550001,7600000,7583380,1981,865,9.3458,10.3938,-0.0531,-0.0293,-0.0168
LG1,7600001,7650000,7631202,2464,1101,29.3875,24.3062,0.0946,0.0983,0.0567
LG1,7650001,7700000,7678204,5229,2838,45.6229,58.1938,-0.1211,-0.0516,-0.0367
LG1,7700001,7750000,7726996,4900,3114,27.649,49.9865,-0.2877,-0.0757,-0.0574
LG1,7750001,7800000,7765153,3331,1789,22.0687,20.6542,0.0331,0.0187,0.0105
LG1,7800001,7850000,7835206,3554,1779,36.7615,33.8823,0.0408,0.0388,0.0249
LG1,7850001,7900000,7875682,2423,1157,35.1094,26.0156,0.1488,0.0764,0.0585
LG1,7900001,7950000,7925929,4898,2322,37.9479,37.5646,0.0051,0.0015,0.0012
LG1,7950001,8000000,7974686,5365,2651,84.1438,53.1604,0.2257,0.1417,0.0763
LG1,8000001,8050000,8026696,3587,1670,29.4521,19.6417,0.1998,0.1067,0.0478
LG1,8050001,8100000,8076178,4431,1959,35.0427,24.3198,0.1806,0.0636,0.0397
LG1,8100001,8150000,8123019,2819,1265,30.4229,14.6021,0.3514,0.139,0.0937
LG1,8150001,8200000,8176870,2053,1001,32.5229,18.4292,0.2766,0.143,0.0999
LG1,8200001,8250000,8224836,3655,1957,114.6948,20.774,0.6933,0.4642,0.3328
LG1,8250001,8300000,8272362,3054,1345,58.8531,10.4177,0.6992,0.3516,0.2097
LG1,8300001,8350000,8328475,3027,1464,35.0677,20.3198,0.2663,0.064,0.0469
LG1,8350001,8400000,8370101,3285,1496,34.776,25.9281,0.1458,0.0479,0.0356
LG1,8400001,8450000,8430292,3446,1506,22.0396,19.0896,0.0717,0.0195,0.0139
LG1,8450001,8500000,8477162,4101,1684,112.0135,27.2781,0.6083,0.4309,0.2289
LG1,8500001,8550000,8515699,2566,1230,50.6958,12.025,0.6166,0.3037,0.1933
LG1,8550001,8600000,8583219,2503,1399,29.2479,25.95,0.0597,0.0176,0.013
LG1,8600001,8650000,8625366,3632,1692,20.2156,38.9385,-0.3165,-0.0966,-0.0589
LG1,8650001,8700000,8681773,4633,2364,113.9625,50.7375,0.3839,0.129,0.1032
LG1,8700001,8750000,8724632,5999,2929,60.6573,46.7802,0.1292,0.0557,0.0379
LG1,8750001,8800000,8771320,3183,1614,55.8563,19.2667,0.4871,0.1435,0.1192
LG1,8800001,8850000,8826697,5056,2314,40.1635,40.0844,0.001,0.0003,0.0003
LG1,8850001,8900000,8874054,5705,2201,45.0323,20.3635,0.3772,0.1063,0.091
LG1,8900001,8950000,8922978,3539,1586,32.999,20.6823,0.2294,0.1055,0.0682
LG1,8950001,9000000,8981643,3501,1802,46.6375,42.25,0.0494,0.0306,0.0208
LG1,9000001,9050000,9021779,2980,1737,57.1521,30.0896,0.3102,0.1548,0.1157
LG1,9050001,9100000,9076072,3980,2034,46.1844,30.5469,0.2038,0.0978,0.0665
LG1,9100001,9150000,9119535,3835,1633,62.6333,33.5979,0.3017,0.1814,0.1239
LG1,9150001,9200000,9177883,3864,1842,45.376,56.3094,-0.1075,-0.0358,-0.0276
LG1,9200001,9250000,9225492,4665,2014,39.6354,91.1625,-0.3939,-0.2212,-0.1445
LG1,9250001,9300000,9273771,3040,1095,24.325,12.5375,0.3198,0.1136,0.0761
LG1,9300001,9350000,9319009,3366,1364,50.9833,18.8687,0.4598,0.3117,0.1791
LG1,9350001,9400000,9366479,2421,1270,19.9833,17.4937,0.0664,0.0541,0.033
LG1,9400001,9450000,9429123,2483,1155,25.974,28.099,-0.0393,-0.0251,-0.0173
LG1,9450001,9500000,9476327,5504,2938,75.876,58.3906,0.1302,0.0662,0.0459
LG1,9500001,9550000,9520417,3405,1785,51.2083,40.0083,0.1228,0.0719,0.0526
LG1,9550001,9600000,9569521,3138,1330,23.8479,23.5,0.0073,0.0032,0.0021
LG1,9600001,9650000,9629248,3578,1650,37.0615,22.5052,0.2444,0.121,0.0916
LG1,9650001,9700000,9674941,3619,1787,34.425,36.3604,-0.0273,-0.0183,-0.0113
LG1,9700001,9750000,9719589,4222,1905,48.0281,33.6365,0.1762,0.1089,0.0636
LG1,9750001,9800000,9780031,3622,1547,22.824,27.5635,-0.0941,-0.0188,-0.0137
LG1,9800001,9850000,9826177,5782,2795,62.151,50.6344,0.1021,0.0476,0.0295
LG1,9850001,9900000,9874137,4268,2044,51.601,46.8844,0.0479,0.0285,0.0172
LG1,9900001,9950000,9926129,5126,2687,55.9906,46.7719,0.0897,0.0489,0.0297
LG1,9950001,10000000,9977162,4778,2570,83.4146,39.6104,0.3561,0.2143,0.1281
LG1,10000001,10050000,10025657,4842,2557,149.9802,42.8656,0.5554,0.3834,0.2415
LG1,10050001,10100000,10075422,4105,1870,21.0417,27.6937,-0.1365,-0.0221,-0.018
LG1,10100001,10150000,10124899,5989,2563,33.2865,42.4323,-0.1208,-0.0215,-0.0185
LG1,10150001,10200000,10176432,3510,1694,38.5552,25.049,0.2123,0.0659,0.0471
LG1,10200001,10250000,10225175,4786,2355,76.351,34.601,0.3763,0.1579,0.0945
LG1,10250001,10300000,10276317,5088,2410,122.0625,60.8833,0.3344,0.2444,0.162
LG1,10300001,10350000,10325178,4601,2371,29.524,24.6948,0.0891,0.0164,0.0136
LG1,10350001,10400000,10375731,4643,2492,48.676,40.8302,0.0877,0.0212,0.0179
LG1,10400001,10450000,10417177,3041,1611,30.7188,23.7563,0.1278,0.0251,0.0196
LG1,10450001,10500000,10469936,2967,1479,22.9292,40.6958,-0.2792,-0.0784,-0.059
LG1,10500001,10550000,10525773,4979,2314,18.7573,24.976,-0.1422,-0.0187,-0.0155
LG1,10550001,10600000,10572957,5399,2747,36.7552,30.9469,0.0858,0.0168,0.0135
LG1,10600001,10650000,10624669,4842,2617,70.4771,36.8146,0.3137,0.1005,0.079
LG1,10650001,10700000,10672334,4013,2092,37.2417,26.1958,0.1741,0.0366,0.0288
LG1,10700001,10750000,10724920,4003,2315,42.7469,56.0094,-0.1343,-0.0412,-0.031
LG1,10750001,10800000,10776819,4046,2053,20.0958,22.2729,-0.0514,-0.0093,-0.0075
LG1,10800001,10850000,10824229,5494,2841,101.2458,26.9083,0.5801,0.1485,0.1144
LG1,10850001,10900000,10876309,4380,2326,134.2885,25.926,0.6764,0.3609,0.2246
LG1,10900001,10950000,10925946,4453,2418,67.2844,70.2885,-0.0218,-0.008,-0.0054
LG1,10950001,11000000,10975928,4231,2187,60.1469,37.6948,0.2295,0.0653,0.0473
LG1,11000001,11050000,11019293,3566,1725,84.3281,22.2052,0.5831,0.1812,0.1623
LG1,11050001,11100000,11080510,3567,1883,65.15,26.9562,0.4147,0.1491,0.1084
LG1,11100001,11150000,11123817,4665,2484,54.2073,48.4885,0.0557,0.016,0.0112
LG1,11150001,11200000,11172739,3700,1971,9.5281,15.0177,-0.2236,-0.0162,-0.014
LG1,11200001,11250000,11223056,2533,1403,7.049,10.1406,-0.1799,-0.0161,-0.0126
LG1,11250001,11300000,11276672,3499,1794,17.975,21.4312,-0.0877,-0.0136,-0.0118
LG1,11300001,11350000,11326512,4356,2123,37.7417,54.1458,-0.1785,-0.0576,-0.0435
LG1,11350001,11400000,11374032,4389,2261,24.326,22.1719,0.0463,0.0071,0.0057
LG1,11400001,11450000,11421642,2926,1562,26.6594,18.0323,0.193,0.0477,0.0397
LG1,11450001,11500000,11484261,1609,855,54.7667,49.4375,0.0511,0.1154,0.0759
LG1,11500001,11550000,11524735,3884,1559,27.6115,36.0552,-0.1326,-0.0824,-0.0549
LG1,11550001,11600000,11576138,3643,1859,29.0177,28.8802,0.0024,0.0007,0.0005
LG1,11600001,11650000,11625819,4041,1953,22.1344,19.0302,0.0754,0.0114,0.0091
LG1,11650001,11700000,11674350,4100,2196,69.5667,37.1146,0.3042,0.0992,0.0705
LG1,11700001,11750000,11720248,3077,1492,28.2604,30.4312,-0.037,-0.0124,-0.0097
LG1,11750001,11800000,11778339,3180,1690,24.9219,21.8219,0.0663,0.0138,0.0113
LG1,11800001,11850000,11823963,3070,1574,5.374,6.4052,-0.0875,-0.0049,-0.0044
LG1,11850001,11900000,11873241,4576,2571,88.65,65.3958,0.151,0.064,0.0495
LG1,11900001,11950000,11922767,4252,2290,26.9219,32.8448,-0.0991,-0.0202,-0.0165
LG1,11950001,12000000,11973575,4084,2077,65.5292,47.6833,0.1576,0.0565,0.0434
LG1,12000001,12050000,12025048,2568,1381,1.6344,1.7969,-0.0474,-0.0009,-0.0007
LG1,12050001,12100000,12073685,3271,1573,3.3094,7.5115,-0.3883,-0.0204,-0.0171
LG1,12100001,12150000,12124498,2435,1386,6.225,24.1792,-0.5905,-0.0979,-0.0743
LG1,12150001,12200000,12173984,2815,1609,5.7115,26.2302,-0.6424,-0.1129,-0.0793
LG1,12200001,12250000,12232823,1841,892,19.0021,7.6021,0.4285,0.1223,0.0805
LG1,12250001,12300000,12274655,4266,2227,26.7417,18.7146,0.1766,0.0175,0.0147
LG1,12300001,12350000,12324080,3529,1944,25.4062,15.35,0.2467,0.0446,0.0404
LG1,12350001,12400000,12375243,3470,1590,5.9906,3.9615,0.2039,0.0089,0.0083
LG1,12400001,12450000,12421689,3212,1599,32.1042,24.6958,0.1304,0.0614,0.0437
LG1,12450001,12500000,12477496,3627,1839,31.475,68.8542,-0.3726,-0.181,-0.1099
LG1,12500001,12550000,12522716,4084,2279,33.151,32.1948,0.0146,0.004,0.0029
LG1,12550001,12600000,12574331,3502,1833,13.9187,11.9,0.0782,0.0079,0.0068
LG1,12600001,12650000,12625413,2853,1356,4.8396,7.6708,-0.2263,-0.0139,-0.0125
LG1,12650001,12700000,12675248,2470,1062,4.3833,6.6375,-0.2045,-0.0132,-0.011
LG1,12700001,12750000,12723978,2702,1026,4.6969,5.4198,-0.0715,-0.0033,-0.0027
LG1,12750001,12800000,12768699,2333,1129,18.8052,16.2385,0.0732,0.0154,0.0123
LG1,12800001,12850000,12828078,3187,1488,12.7688,21.5396,-0.2556,-0.0499,-0.0409
LG1,12850001,12900000,12875747,4741,2165,22.7802,32.5406,-0.1764,-0.0271,-0.0221
LG1,12900001,12950000,12917096,3206,1835,25.7333,29.1146,-0.0616,-0.0122,-0.0088
LG1,12950001,13000000,12976662,3662,1839,25.9958,23.5729,0.0489,0.0077,0.0064
LG1,13000001,13050000,13023254,3204,1713,13.699,7.7615,0.2767,0.0213,0.019
LG1,13050001,13100000,13074687,3205,1605,14.7521,12.5479,0.0807,0.011,0.009
LG1,13100001,13150000,13124394,3820,2096,17.9083,16.4646,0.042,0.0057,0.0048
LG1,13150001,13200000,13176541,2685,1498,2.3146,1.7646,0.1348,0.0027,0.0025
LG1,13200001,13250000,13228862,3111,1491,10.8167,25.7375,-0.4082,-0.0726,-0.0576
LG1,13250001,13300000,13275619,3901,1933,12.0823,14.2177,-0.0812,-0.0084,-0.0066
LG1,13300001,13350000,13324472,3432,1950,25.0615,15.9844,0.2211,0.0264,0.0222
LG1,13350001,13400000,13375664,2796,1530,19.4302,15.9135,0.0995,0.0135,0.0116
LG1,13400001,13450000,13425823,3186,1746,7.6156,7.9573,-0.0219,-0.0014,-0.0012
LG1,13450001,13500000,13474885,3912,1861,12.1,12.7333,-0.0255,-0.002,-0.0016
LG1,13500001,13550000,13524999,3586,1779,15.3104,12.2375,0.1115,0.0103,0.0086
LG1,13550001,13600000,13575245,3352,1630,10.3594,11.1469,-0.0366,-0.0029,-0.0024
LG1,13600001,13650000,13624985,3012,1507,8.9177,6.7802,0.1362,0.0074,0.0066
LG1,13650001,13700000,13674899,3213,1649,18.1583,12.5521,0.1826,0.0194,0.0164
LG1,13700001,13750000,13723406,2868,1452,7.724,4.3885,0.2754,0.0134,0.0121
LG1,13750001,13800000,13775935,3427,1994,32.4948,23.8677,0.1531,0.0284,0.0222
LG1,13800001,13850000,13825435,3250,1829,18.8875,18.9479,-0.0016,-0.0003,-0.0002
LG1,13850001,13900000,13873454,3655,1814,14.3604,12.0146,0.0889,0.0086,0.0074
LG1,13900001,13950000,13921796,2712,1442,12.0406,20.7385,-0.2653,-0.0406,-0.0328
LG1,13950001,14000000,13976754,3637,1803,47.4562,35.8396,0.1395,0.0396,0.03
LG1,14000001,14050000,14023695,3539,1865,17.3948,13.7406,0.1174,0.0119,0.0103
LG1,14050001,14100000,14079860,2612,1338,7.2135,5.2802,0.1547,0.0104,0.0093
LG1,14100001,14150000,14125033,3197,1496,13.4563,14.6354,-0.042,-0.0047,-0.004
LG1,14150001,14200000,14174677,2570,1293,11.075,13.1604,-0.086,-0.0124,-0.011
LG1,14200001,14250000,14223494,3473,1823,15.7271,11.3792,0.1604,0.0171,0.015
LG1,14250001,14300000,14275170,3649,1789,11.025,11.5687,-0.0241,-0.002,-0.0017
LG1,14300001,14350000,14325613,3603,1863,29.7906,19.1344,0.2178,0.043,0.0355
LG1,14350001,14400000,14372562,3404,1665,9.8708,11.6229,-0.0815,-0.005,-0.0046
LG1,14400001,14450000,14426422,2998,1498,4.9125,9.5833,-0.3222,-0.0181,-0.0157
LG1,14450001,14500000,14475096,2704,1377,8.9323,3.2823,0.4626,0.0237,0.0217
LG1,14500001,14550000,14524957,2799,1359,3.674,4.4385,-0.0942,-0.0038,-0.0035
LG1,14550001,14600000,14572531,3122,1725,22.5906,15.2844,0.1929,0.0243,0.0217
LG1,14600001,14650000,14624385,3812,1891,29.6656,16.2615,0.2919,0.0483,0.0364
